id,wiki_id,name,status,type,lat,lng,country,weight,nr_tokens_norm
662248,10,'s-Hertogenbosch,guide,city,51.69014,5.29897,Netherlands,99691,0.06488851084513032
867598,33,Aachen,usable,city,50.7753,6.0828,Germany,88037,0.059693784555562304
146019,36,Aakirkeby,outline,city,55.0694214,14.9204372,Denmark,140,0.0003949207120724224
197270,37,Aalborg,usable,city,57.05,9.93,Denmark,25971,0.026216659578346194
232382,40,Aalst,usable,city,50.93809,4.0391900000000005,Belgium,4710,0.00811106385564129
122267,42,Aarau,usable,city,47.4,8.05,Switzerland,5015,0.00847560605140045
551556,44,Aarhus,guide,city,56.15,10.217,Denmark,655764,0.2288717419041254
138528,50,Abadan,usable,city,30.3631,48.25925,Iran,1499,0.0035542864086518015
906139,51,Abadeh,outline,city,31.15883,52.65541,Iran,825,0.002248010207181481
419917,52,Abaiang,outline,city,1.83335,173.01158,Kiribati,31670,0.02998359560119084
460146,53,Abakan,outline,city,53.7167,91.4167,Russia,3420,0.006470623974725074
606421,56,Abancay,usable,city,-13.6333,-72.8833,Peru,10091,0.013761467889908258
316911,57,Abashiri,outline,city,44.02043,144.2733,Japan,6973,0.010662859225955404
961166,58,Abastumani,outline,city,41.70651,42.8412,Georgia (country),5431,0.008961662312412662
738480,59,Abbeville,usable,city,50.10584,1.83437,France,4660,0.008050306823014764
652678,61,Abbeyleix,outline,city,52.9,-7.35,Ireland,3602,0.00671365210523118
948652,63,Abbotsford,usable,city,49.04994,-122.29998,Canada,44406,0.03766936022844644
113157,65,Abbottabad,outline,city,34.155833,73.219444,Pakistan,7910,0.011634971747979828
818103,71,Abel Tasman National Park,usable,park,-40.833333,172.9,New Zealand,96991,0.06370374870891306
664678,72,Abemama,outline,city,0.3996,173.8768,Kiribati,25661,0.026004009964153352
935156,74,Aberaeron,usable,city,52.24307,-4.25986,United Kingdom,1331,0.003250501245519169
725480,76,Abercrombie,outline,city,46.4472,-96.7294,United States of America,216,0.0006683273588917917
973999,77,Aberdare National Park,outline,park,-0.38,36.699167,Kenya,11113,0.014703201895619418
645898,79,Aberdeen,guide,city,57.1526,-2.11,United Kingdom,694714,0.23786378273285133
133388,84,Aberdeen (South Dakota),outline,city,45.464722,-98.486389,United States of America,1201,0.003007473115013063
988502,85,Aberdeen (Washington),usable,city,46.98,-123.82,United States of America,14294,0.017467646880126374
776804,87,Aberdour,usable,city,56.052778,-3.3021050000000005,United Kingdom,9292,0.013002004982076676
861085,89,Aberdyfi,usable,city,52.54438,-4.0444,United Kingdom,33393,0.031077222188468315
960031,90,Aberfeldy,usable,city,56.61908,-3.8683,United Kingdom,16457,0.019229600826295642
186622,91,Abergavenny,usable,city,51.82045,-3.0124,United Kingdom,2557,0.005255483322194544
374608,94,Abernathy,outline,city,33.831944,-101.845,United States of America,156,0.0004556777446989489
451168,96,Abersoch,usable,city,52.8239,-4.5066,United Kingdom,940,0.002491038337687587
681124,98,Aberystwyth,usable,city,52.4077,-4.0592,United Kingdom,29096,0.02831277720396136
510195,99,Abha,outline,city,18.21647,42.50439,Saudi Arabia,6745,0.010419831095449299
176850,100,Abhaneri,outline,city,27.0073,76.6071,India,262,0.000820219940458108
578954,102,Abidjan,usable,city,5.3167,-4.0333,Côte d'Ivoire,81319,0.05659517589160945
506486,103,Abijatta Shalla Lakes National Park,outline,park,7.5,38.5,Ethiopia,4610,0.007989549790388238
701010,104,Abilene,usable,city,32.446389,-99.745556,United States of America,2197,0.004708670028555805
916566,105,Abingdon-on-Thames,usable,city,51.666,-1.2819999999999998,United Kingdom,13181,0.016525912874415214
452432,106,Abington Township,usable,city,40.12056,-75.11806,United States of America,7672,0.011391943617473723
117100,107,Abiquiu,guide,city,36.209444,-106.318611,United States of America,11213,0.014794337444559208
298245,108,Abisko and Björkliden,usable,city,68.3333,18.85,Sweden,31527,0.029892460052251046
714677,109,Abita Springs,usable,city,30.47,-90.03,United States of America,1217,0.003037851631326326
525427,117,Abomey,outline,city,7.1833,1.9833,Benin,5967,0.009569232638677927
964121,121,Abrolhos,usable,city,-17.969,-38.698,Brazil,7290,0.0109970229054013
670603,130,Abu Dhabi,usable,city,24.4667,54.3667,United Arab Emirates,384427,0.16018591651983718
286216,132,Abu Ghosh,usable,city,31.8048,35.1124,Israel,729,0.0020353605929886386
662435,134,Abuja,usable,city,9.083,7.532999999999999,Nigeria,60728,0.04650950847560605
566091,135,Abu Simbel,usable,city,22.336944,31.625556,Egypt,32864,0.030743058509022418
496980,136,Abusir,usable,city,29.9,31.2,Egypt,8090,0.011817242845859409
888162,137,Abydos,outline,park,26.185,31.918889,Egypt,14258,0.01743726836381311
583703,138,Açailândia,outline,city,-4.9469444444444015,-47.505,Brazil,252,0.0007898414241448448
146273,139,Aït-Benhaddou,outline,city,31.05,-7.133333,Morocco,9292,0.013002004982076676
241272,141,Añasco,outline,city,18.316111,-67.13972199999999,Porta del Sol,3086,0.006014946230026126
302560,143,Acadia National Park,usable,park,44.222,-68.33,United States of America,59319,0.04578042408408773
469148,147,Acapulco,usable,city,16.863611,-99.8825,Mexico,133340,0.07886262834923143
765078,151,Accomac,outline,city,37.718611,-75.667222,United States of America,156,0.0004556777446989489
100372,153,Accra,usable,city,5.54967,-0.21645,Ghana,130590,0.07776900176195395
213897,154,Accrington,outline,city,53.7534,-2.3638,United Kingdom,51320,0.04152743180023088
472308,158,Achao,outline,city,-42.4667,-73.5167,Chile,1169,0.0029467160823865362
193101,160,Achill Island,outline,city,53.9589,-10.0389,Ireland,1692,0.0038884500880976974
186932,161,Achiltibuie,usable,city,58.01968000000001,-5.34199,United Kingdom,11247,0.01482471596087247
554243,162,Achinsk,outline,city,56.25,90.5,Russia,783,0.0021568746582416917
661828,165,Aci Trezza,outline,city,37.5237,15.1036,Italy,1201,0.003007473115013063
495794,166,A Coruña,outline,city,43.371491,-8.39597,Spain,17537,0.020080199283067014
465289,181,Acton (Massachusetts),outline,city,42.485,-71.43278000000002,United States of America,1314,0.0032201227292059055
124947,182,Acton (Ontario),usable,city,43.6314,-80.0389,Canada,9292,0.013002004982076676
770174,183,Actun Tunichil Muknal,outline,park,17.189877777778,-88.49765,Belize,20089,0.022024424327115863
766982,184,Acushnet,outline,city,41.680556,-70.908333,United States of America,70,9.113554893978978e-05
539393,186,Ada (Ghana),outline,city,5.8616,0.59292,Ghana,187935,0.09924661279543107
167367,187,Ada (Michigan),outline,city,42.95417,-85.48889,United States of America,853,0.002308767239808008
852581,188,Ada (Ohio),usable,city,40.76944,-83.82278000000002,United States of America,610,0.0017619539461692691
812037,189,Ada (Oklahoma),outline,city,34.763611,-96.668333,United States of America,132,0.00036454219575915913
250978,190,Adama,outline,city,8.55,39.266666666667,Ethiopia,36085,0.032748040585697795
758004,197,Adams (Massachusetts),usable,city,42.624167,-73.11805600000002,United States of America,2394,0.0050124551916884376
159935,198,Adams (North Dakota),usable,city,48.42139,-98.07889,United States of America,573,0.0016708183972294793
253238,204,Adana,usable,city,37.0,35.3213,Turkey,33345,0.03104684367215505
787794,205,Adare,outline,city,52.5667,-8.8,Ireland,7731,0.01145270065010025
454129,214,Ad Dakhla,outline,city,23.716666666667,-15.95,Western Sahara,17342,0.019928306701500698
274904,218,Addis Ababa,usable,city,9.01039,38.7614,Ethiopia,298454,0.13524515462664805
505008,221,Addison,usable,city,32.957778000000005,-96.835,United States of America,13752,0.017011969135427425
553175,222,Addo,outline,city,-33.5667,25.6833,South Africa,7554,0.011270429552220669
165070,223,Addo Elephant National Park,outline,park,-33.4461,25.7458,South Africa,24041,0.02488000486056261
242622,225,Addu,outline,city,-0.63333333333333,73.15,Maldives,4989,0.008445227535087186
576830,226,Adelaide,guide,city,-34.9267,138.5991,Australia,493868,0.18937967069688316
800917,227,Adelaide Hills,outline,city,-34.9112,138.707,Australia,4168,0.0074427364967494984
121613,228,Adelanto,outline,city,34.576111,-117.432778,United States of America,234,0.0007290843915183183
874315,231,Aden,outline,city,12.783333333333001,45.01666666666701,Yemen,34218,0.03159365696579379
641948,245,Adoor,usable,city,9.1,76.44,India,4072,0.007321222431496446
639722,246,Adra,outline,city,36.75,-3.0167,Spain,3764,0.006926301719424023
683614,247,Adrar des Ifoghas,outline,city,19.1167,1.75,Mali,14040,0.017254997265933533
460260,249,Adrian (Michigan),outline,city,41.8975,-84.03721999999998,United States of America,1314,0.0032201227292059055
624416,250,Adrian (Texas),usable,city,35.274444,-102.666389,United States of America,1122,0.0028555805334467463
209867,251,Adrogué,usable,city,-34.8,-58.3833,Argentina,40585,0.03545172853757823
861608,253,Aegadian Islands,outline,city,37.9667,12.2,Italy,5066,0.008536363084026976
630895,260,Aegina (city),outline,city,37.7479,23.4302,Greece,715,0.002004982076675375
145114,266,Afandou,outline,city,36.3,28.1667,Greece,7232,0.010936265872774773
342145,277,Aflao,outline,city,6.1167,1.1833,Ghana,1482,0.0035239078923385383
239950,285,Afton,usable,city,44.90277800000001,-92.783333,United States of America,6519,0.010176802964943192
948318,286,Afula,usable,city,32.606266999999995,35.288086,Israel,6604,0.010267938513882982
242025,288,Afyonkarahisar,outline,city,38.758,30.5387,Turkey,11314,0.014885472993498997
924264,289,Afytos,outline,city,40.0986,23.4355,Greece,8668,0.01239443465581141
616200,291,Agadez,usable,city,16.966667,7.983333,Niger,12236,0.015705692933957106
866048,292,Agadir,outline,city,30.4333,-9.6,Morocco,33393,0.031077222188468315
517706,293,Hagåtña,outline,city,13.483332999999998,144.75,Guam,2394,0.0050124551916884376
914695,294,Agartala,usable,city,23.8337,91.2828,India,22078,0.0234825931101525
369328,296,Agawam,outline,city,42.06944,-72.61471999999998,United States of America,636,0.0018227109787957957
973230,298,Agdam,outline,city,39.9931,46.9306,Nagorno-Karabakh,7940,0.011665350264293092
335038,304,Ageo,usable,city,35.9833,139.6,Japan,281,0.0008809769730846346
739370,308,Aggtelek,outline,city,48.46666,20.50165,Hungary,623,0.0017923324624825323
765617,309,Aghaboe,outline,city,52.916666666667005,-7.5166666666666995,Ireland,2828,0.005650404034266966
928926,312,Agios Ioannis,usable,city,39.4082,23.1587,Greece,853,0.002308767239808008
738748,314,Agios Nikolaos,usable,city,35.183333333333,25.716666666667,Greece,16840,0.019533385989428276
618494,315,Agios Nikolaos (Chalkidiki),outline,city,39.9298,23.7375,Greece,2999,0.0058934321647730725
478164,322,Agonda,usable,city,15.0403,73.98648,India,82100,0.05695971808736861
583143,323,Agost,usable,city,38.4392,-0.6394,Spain,2978,0.005863053648459809
479417,324,Agoura Hills,usable,city,34.153333,-118.761667,United States of America,4585,0.007959171274074974
801442,325,Agra,usable,city,27.18,78.02,India,346576,0.14946230026125523
430832,328,Agrigento,usable,city,37.3167,13.5833,Italy,17342,0.019928306701500698
570859,332,Agros,outline,city,34.9167,33.0167,Cyprus,18046,0.020475119995139436
289452,338,Agua Blanca,outline,city,-1.5333333333333,-80.733333333333,Ecuador,5170,0.008657877149280029
945244,340,Aguadilla,usable,city,18.43,-67.154444,Porta del Sol,27360,0.027158393584057354
982508,342,Agua Prieta,outline,city,31.3258,-109.5489,Mexico,103,0.0002430281305061061
534873,343,Aguascalientes,usable,city,21.8875,-102.29,Mexico,74782,0.053496567227656604
493567,344,Aguas Calientes,usable,city,-13.15429,-72.52367,Peru,75478,0.0538307309071025
283373,348,Aguateca,outline,park,16.41194444,-90.18833333,Guatemala,2786,0.00558964700164044
997928,349,Aguaytía,outline,city,-9.0333,-75.5167,Peru,1516,0.0035846649249650646
494688,351,Agulhas National Park,outline,park,-34.82722222,20.00666667,South Africa,60669,0.046479129959292785
486418,352,Agumbe,outline,city,13.5087,75.0959,India,9737,0.01342730421046236
627255,357,Ahmedabad,usable,city,23.02619,72.57946,India,620766,0.22063916398323105
734861,359,Ahmednagar,outline,city,19.083333333333,74.733333333333,India,3152,0.006106081778965915
157578,361,Ahvaz,outline,city,31.320278,48.669167,Iran,34657,0.03186706361261316
499072,362,Ahwa,outline,city,20.75,73.6833,India,715,0.002004982076675375
413014,366,Ai-Ais Richtersveld Transfrontier Park,outline,park,-28.0539,17.0347,Southern Africa,2495,0.005164347773254754
902784,370,Aigues-Mortes,outline,city,43.5667,4.2,France,2455,0.005103590740628228
440467,372,Aihole,outline,city,16.020667,75.88194399999998,India,8916,0.012637462786317517
354460,373,Aiken,outline,city,33.549444,-81.720556,United States of America,364,0.0011240051035907406
567059,375,Ailsa Craig,usable,city,55.251944,-5.116389,United Kingdom,8668,0.01239443465581141
690103,379,Ainsa,outline,city,42.41622,0.13819,Spain,598,0.0017315754298560058
460766,381,Aioi,outline,city,34.8,134.4667,Japan,281,0.0008809769730846346
453557,388,Airdrie (Alberta),usable,city,51.291667,-114.014444,Canada,4710,0.00811106385564129
120879,392,Aireys Inlet,outline,city,-38.46,144.107,Australia,1603,0.003736557506531381
548916,393,Airlie Beach,usable,city,-20.2675,148.71694399999996,Australia,29234,0.028403912752901148
726723,407,Aitutaki,usable,city,-18.83,-159.75,Cook Islands,91057,0.061060817789659154
133715,408,Aiud,outline,city,46.3122,23.7292,Romania,207,0.0006379488425785285
628604,410,Aix-en-Provence,usable,city,43.526304,5.445429,France,70650,0.05149158515098123
402734,413,Aizawl,usable,city,23.733333,92.71666666700001,India,63460,0.04790692022601616
840031,414,Aizuwakamatsu,outline,city,37.49,139.934,Japan,6802,0.010480588128075825
114614,416,Ajaccio,usable,city,41.9267,8.7369,France,10059,0.013731089373594994
436197,417,Ajai Game Reserve,outline,park,2.86666667,31.28333333,Uganda,3130,0.006075703262652652
165678,422,Ajlun,outline,city,32.333611111111004,35.752222222222,Jordan,4240,0.007533872045689289
365669,423,Ajman,usable,city,25.4,55.5,United Arab Emirates,21200,0.02284464426757397
398941,424,Ajmer,usable,city,26.468000000000004,74.639,India,26685,0.026702715839358404
474997,427,Akajima,outline,city,26.199722,127.280833,Japan,9418,0.013123519047329729
145514,429,Akan National Park,usable,park,43.54,144.28,Japan,11382,0.014946230026125523
736547,430,Akaroa,usable,city,-43.804143,172.96819,New Zealand,18480,0.020809283674585333
113600,431,Akashi,outline,city,34.65,135.0,Japan,2935,0.005802296615833283
806498,433,Akçakoca,outline,city,41.0833,31.1167,Turkey,1782,0.004040342669664013
272773,434,Akçay,outline,city,39.5858333333,26.9238888889,Turkey,419,0.001275897685157057
872405,441,Akhaltsikhe,outline,city,41.638889,42.986111,Georgia (country),18203,0.02059663406039249
417459,445,Akita,usable,city,39.71709083,140.10581083,Japan,26820,0.026793851388298196
208242,452,Akko,outline,city,32.926,35.084,Israel,29466,0.028555805334467464
671433,455,Aklera,outline,city,24.4167,76.5667,India,1586,0.0037061789902181176
684479,456,Ako,outline,city,34.751667,134.393056,Japan,172,0.0005164347773254754
304785,459,Akron,guide,city,41.075,-81.517,United States of America,30397,0.02916337566073273
646000,460,Akrotiri,outline,city,36.359,25.397,Greece,3905,0.007108572817303603
171067,461,Aksa,outline,city,19.177275,72.794967,India,2557,0.005255483322194544
766357,462,Aksaray,outline,city,38.366666666667,34.033333333333005,Turkey,2255,0.0047998055774955955
929966,466,Axum,usable,city,14.1167,38.7333,Ethiopia,53566,0.042742572452761404
570344,467,Aksu-Zhabagly,outline,park,42.37894444,70.60972222,Kazakhstan,12201,0.015675314417643842
163073,469,Aktau,outline,city,43.65,51.15,Kazakhstan,196505,0.10225408591044413
697696,470,Aktobe,outline,city,50.26666667,57.21666667,Kazakhstan,1603,0.003736557506531381
553676,471,Akumal,outline,city,20.41667,-87.3,Mexico,26327,0.0264596877088523
898696,472,Akureyri,usable,city,65.6833,-18.1,Iceland,31433,0.029831703019624522
557191,474,Akyaka,outline,city,37.05,28.3167,Turkey,1397,0.003372015310772222
139381,483,Alaçatı,outline,city,38.2813889,26.3741667,Turkey,5724,0.009295825991858558
523258,487,Aladdin,usable,city,44.64,-104.18361,United States of America,1015,0.002642930919253904
111488,489,Alaigne,outline,city,43.1,2.0833,France,14550,0.01768029649431922
788089,491,Al Ain,outline,city,24.22274,55.7518,United Arab Emirates,12828,0.01622212771128258
673495,493,Alajuela,usable,city,10.016666666667,-84.21666666666701,Costa Rica,5832,0.00941734005711161
866267,497,Alameda,guide,city,37.7561,-122.2744,United States of America,28681,0.02803937055714199
405537,501,Alamo (California),outline,city,37.858,-121.997,United States of America,1986,0.00437450634910991
418960,503,Alamogordo,usable,city,32.900412,-105.960479,United States of America,11551,0.01509812260769184
218194,504,Álamos,outline,city,27.0275,-108.94,Mexico,2702,0.005468132936387387
396273,505,Alamosa,usable,city,37.4689,-105.8736,United States of America,3648,0.006774409137857707
774265,507,Alampur (Telangana),outline,city,15.887,78.131,India,1818,0.00410109970229054
885030,513,Alang,outline,city,21.412082,72.202749,India,1122,0.0028555805334467463
924261,515,Alanya,outline,city,36.55,32.0,Turkey,22415,0.023725621240658606
260300,516,Alappuzha,usable,city,9.49512,76.33163,India,81579,0.05671668995686251
555714,523,Alausi,outline,city,-2.2,-78.8333,Ecuador,13608,0.016890455070174372
687711,525,Alaverdi,usable,city,41.095,44.661,Armenia,21408,0.022996536849140287
144663,530,Alba,outline,city,44.70083333,8.035277778,Italy,5511,0.00905279786135245
212029,536,Alba Iulia,outline,city,46.076388888889,23.572777777778,Romania,769,0.002126496141928428
470153,546,Albany (California),usable,city,37.886944,-122.297778,United States of America,3556,0.006652895072604654
480415,548,Albany (Georgia),outline,city,31.582222,-84.16555600000002,United States of America,216,0.0006683273588917917
323738,549,Albany (New York),guide,city,42.6525,-73.75610999999998,United States of America,44992,0.038003523907892335
509559,550,Albany (Oregon),usable,city,44.6303,-123.0961,United States of America,29419,0.0285254268181542
210862,552,Albany (Western Australia),usable,city,-35.0228,117.8814,Australia,26820,0.026793851388298196
440644,559,Alberobello,outline,city,40.7833,17.2333,Italy,17264,0.019867549668874173
186791,561,Albert,outline,city,50.0028,2.6528,France,8576,0.012303299106871621
539132,567,Albert Lea,outline,city,43.647861,-93.36875,United States of America,1929,0.004283370800170119
598245,569,Albia,outline,city,41.026667,-92.805278,United States of America,2618,0.005346618871134334
992712,571,Albion (California),outline,city,39.22361,-123.76861,United States of America,76,0.00012151406525305304
932591,575,Albufeira,usable,city,37.083333,-8.25,Portugal,43664,0.03724406100006076
447105,577,Albuquerque,star,city,35.08444,-106.65111,United States of America,367968,0.15556838204022116
202982,579,Albury-Wodonga,usable,city,-36.08422,146.90974,Australia,29651,0.028677319399720517
329714,581,Alès,usable,city,44.128055555556,4.0816666666667,France,6104,0.009721125220244244
551103,583,Alcala de los Gazules,outline,city,36.4618805,-5.723889099999999,Spain,21575,0.02311805091439334
310576,584,Alcalá de Henares,usable,city,40.481847,-3.364256,Spain,24606,0.025274925572635033
793429,585,Alcamo,usable,city,37.9667,12.9667,Italy,74403,0.05331429612977702
159107,588,Alcântara,outline,city,-2.408889,-44.415,Brazil,955,0.002521416854000851
259066,589,Alchi,outline,city,34.2334,77.1625,India,5458,0.008992040828725924
219942,590,Alcobaça,outline,city,39.552401,-8.976602,Portugal,1568,0.0036758004739048545
194673,593,Alcoy,usable,city,38.698333,-0.473611,Spain,8947,0.012667841302630779
240854,594,Alcudia,outline,city,39.850833,3.120833,Spain,16001,0.018865058630536485
800815,595,Aldeburgh,usable,city,52.15,1.6,United Kingdom,8150,0.011877999878485935
476368,597,Alderney,outline,city,49.714444444444,-2.2052777777778,Guernsey,72581,0.05243331915669239
560822,598,Aldershot,outline,city,51.247,-0.7598,United Kingdom,464,0.00139741175041011
951463,599,Al Diwaniyah,outline,city,31.989167,44.924722,Iraq,756,0.002096117625615165
956589,602,Alegría (El Salvador),outline,city,13.5,-88.4833,El Salvador,702,0.001974603560362112
922896,605,Alençon,usable,city,48.429722,0.091944,France,6049,0.009660368187617717
193745,610,Aleppo,usable,city,36.2167,37.1667,Syria,99691,0.06488851084513032
405854,613,Alessandria,usable,city,44.9166666667,8.61666666667,Italy,2158,0.004647912995929279
520176,616,Aletai,outline,city,47.8667,88.1167,China,3929,0.007138951333616866
925116,618,Alexander,usable,city,47.8425,-103.642778,United States of America,1122,0.0028555805334467463
340021,619,Alexander Bay,outline,city,-28.5953,16.484813888889,South Africa,2197,0.004708670028555805
954224,620,Alexandra,outline,city,-45.25495,169.37896999999995,New Zealand,688,0.0019442250440488487
160770,622,Alexandria,usable,city,31.19929,29.90925,Egypt,326131,0.14350811106385564
361804,626,Alexandria (Louisiana),outline,city,31.292778,-92.459167,United States of America,2765,0.005559268485327177
402061,627,Alexandria (Minnesota),usable,city,45.885233,-95.377222,United States of America,1603,0.003736557506531381
684408,630,Alexandria (Virginia),usable,city,38.804722,-77.04722199999998,United States of America,60316,0.04629685886141321
931126,631,Alexandria Bay,outline,city,44.335833,-75.914722,United States of America,585,0.0017011969135427426
771942,636,Alexandroupolis,usable,city,40.85,25.8667,Greece,11213,0.014794337444559208
994577,637,Alexandrov,guide,city,56.39166700000001,38.713889,Russia,116035,0.07184519108086761
669517,638,Alexandrovsk-Sakhalinsky,usable,city,50.9,142.15,Russia,5886,0.009478097089738137
682149,641,Alfred (Maine),outline,city,43.47639,-70.71833000000002,United States of America,110,0.00027340664681936935
987622,646,Algeciras,outline,city,36.1275,-5.453889,Spain,20416,0.022267452457621968
403383,650,Alghero,usable,city,40.5667,8.3167,Italy,18798,0.02105231180509144
466849,651,Algiers,usable,city,36.7,3.2167,Algeria,39815,0.03499605079287928
982533,654,Algodones,outline,city,35.38056,-106.47917,United States of America,82,0.0001518925815663163
939355,656,Algona,outline,city,43.070278,-94.229722,United States of America,96,0.00021264961419284283
630959,658,Algonquin Provincial Park,usable,park,45.8,-78.7,Canada,87238,0.05932924235980315
103039,660,Alhama de Granada,outline,city,37.0,-3.98,Spain,48997,0.04025153411507382
408422,662,Alhambra (California),outline,city,34.081944,-118.135,United States of America,9833,0.01351843975940215
496909,664,Al Hudayda,outline,city,14.8,42.95,Yemen,2295,0.004860562610122122
739641,667,Alibag,usable,city,18.6555,72.8679,India,26194,0.02636855215991251
566320,669,Alicante,usable,city,38.345278,-0.483056,Spain,46440,0.038823743848350446
659989,674,Alice (North Dakota),outline,city,46.762778,-97.555,United States of America,769,0.002126496141928428
308378,675,Alice (Texas),usable,city,27.75222,-98.06972,United States of America,1122,0.0028555805334467463
518457,676,Alice Springs,usable,city,-23.7,133.87,Australia,246746,0.11908378394799198
174038,679,Aligarh,outline,city,27.88,78.08,India,1873,0.00419223525123033
548131,684,Alingsås,outline,city,57.9333,12.5333,Sweden,9387,0.013093140531016465
604224,686,Alishan,guide,park,23.516666666667,120.8,Taiwan,95616,0.06309617838264779
397061,687,Aliso Viejo,usable,city,33.565,-117.72722,United States of America,311,0.0009721125220244244
785227,688,Aliwal North,outline,city,-30.7,26.7,South Africa,524,0.0015493043319764262
679679,689,Alix,usable,city,52.39949,-113.18665,Canada,6408,0.010055288899690139
132629,696,Al Khor,usable,city,25.69,51.51,Qatar,5196,0.008688255665593293
901502,697,Alkmaar,usable,city,52.632,4.751,Netherlands,609540,0.2179658545476639
755760,698,Allahabad,usable,city,25.44405,81.84454000000002,India,107510,0.06826052615590254
269193,700,Allamuchy,outline,city,40.92167,-74.81028,United States of America,291,0.0009113554893978978
917993,701,Allegan,outline,city,42.52917,-85.85528000000002,United States of America,4362,0.0076857646272556045
734066,708,Allendale,outline,city,42.972,-85.95351,United States of America,1568,0.0036758004739048545
206320,709,Allen Park,outline,city,42.2575,-83.21110999999998,United States of America,117,0.0003037851631326326
227145,711,Allentown,usable,city,40.601667,-75.477222,United States of America,121046,0.07391093019016952
478651,713,Allentown (New Jersey),outline,city,40.17778,-74.58361,United States of America,649,0.0018530894951090588
530700,719,Alliance (Ohio),usable,city,40.91528,-81.10583000000003,United States of America,10156,0.013822224922534784
197272,720,Allinge-Sandvig,outline,city,55.2769,14.7994,Denmark,272,0.0008505984567713713
680613,725,Allyn,outline,city,47.3854,-122.8281,United States of America,2557,0.005255483322194544
798593,727,Alma,usable,city,43.37889000000001,-84.65972,United States of America,15177,0.018196731271644694
660919,728,Alma (Arkansas),outline,city,35.488056,-94.220833,United States of America,198,0.0006075703262652652
938071,732,Almada,outline,city,38.6804,-9.1559,Portugal,5994,0.009599611154991191
899077,735,Almaty,usable,city,43.2775,76.895833,Kazakhstan,187334,0.09903396318123822
423393,737,Almàssera,usable,city,39.511667,-0.356111,Spain,3263,0.006257974360532232
105610,740,Almere,usable,city,52.3667,5.2167,Netherlands,33442,0.03110760070478158
198114,741,Almería,outline,city,36.8333,-2.45,Spain,9545,0.013245033112582781
904624,746,Almolonga,outline,city,14.8122,-91.4944,Guatemala,688,0.0019442250440488487
562362,747,Almonaster la Real,outline,city,37.8732724,-6.7861297999999985,Spain,955,0.002521416854000851
476196,751,Almont (North Dakota),outline,city,46.727222,-101.506389,United States of America,281,0.0008809769730846346
806832,752,Almonte (Ontario),usable,city,45.22629000000001,-76.19452,Canada,13932,0.01716386171699374
238731,755,Almora,outline,city,29.62,79.67,India,25176,0.025669846284707455
506235,756,Al Mukalla,outline,city,14.55,49.1167,Yemen,756,0.002096117625615165
100365,757,Almuñécar,outline,city,36.733333,-3.683333,Spain,6463,0.010116045932316665
535535,758,Almyros,outline,city,39.18,22.76,Greece,407,0.0012455191688437936
351639,760,Alnmouth,outline,city,55.38837,-1.61036,United Kingdom,3648,0.006774409137857707
104480,761,Alnwick,outline,city,55.41343000000001,-1.70723,United Kingdom,2061,0.004496020414362962
235939,764,Aloha,outline,city,45.49417,-122.86694,United States of America,8515,0.012242542074245093
168072,777,Alonissos,outline,city,39.21044000000001,23.91483,Greece,69660,0.051005528889969017
696595,781,Alor Archipelago,outline,city,-8.25,124.75,Indonesia,62208,0.047268971383437636
379040,783,Alor Setar,outline,city,6.1167,100.3667,Malaysia,43876,0.03736557506531381
696034,784,Alotau,outline,city,-10.316666666667,150.43333333333,Papua New Guinea,12270,0.01573607145027037
807530,787,Alpe d'Huez,outline,city,45.09,6.07,France,9705,0.013396925694149098
670003,788,Alpena (Michigan),outline,city,45.061667,-83.432778,United States of America,76,0.00012151406525305304
849011,789,Alpena (Arkansas),outline,city,36.29472,-93.29222,United States of America,89,0.00018227109787957957
793959,796,Alpharetta,usable,city,34.073333,-84.281111,United States of America,3218,0.006197217327905705
454647,797,Alphen aan den Rijn,outline,city,52.1333,4.65,Netherlands,17810,0.02029284889725986
252322,800,Alpine (Texas),outline,city,30.360833000000003,-103.665556,United States of America,1091,0.00279482350082022
423080,801,Alpine (Wyoming),outline,city,43.161111,-111.017778,United States of America,353,0.0010936265872774774
261435,812,Alquezar,outline,city,42.173888888888996,0.027222222222222,Spain,12063,0.01555380035239079
149642,815,Alresford (Hampshire),outline,city,51.0898,-1.1633,United Kingdom,10516,0.01415638860198068
706381,821,Alsen,outline,city,48.6275,-98.705833,United States of America,783,0.0021568746582416917
520184,823,Alston,outline,city,54.81,-2.441,United Kingdom,3905,0.007108572817303603
697000,824,Alstonville,outline,city,-28.85,153.433333,Australia,2723,0.00549851145270065
853234,825,Alta,outline,city,69.976667,23.295833,Norway,6076,0.00969074670393098
555110,827,Alta (Utah),outline,city,40.580833,-111.637222,United States of America,22754,0.02396864937116471
326688,833,Altai (Mongolia),outline,city,46.37277778,96.25722222,Mongolia,3442,0.006501002491038338
426588,838,Altai Tavan Bogd National Park,guide,park,48.49,88.87,Mongolia,324274,0.1429612977702169
132752,840,Altamonte Springs,outline,city,28.66111,-81.36556,United States of America,10516,0.01415638860198068
996858,845,Altavas,outline,city,11.533,122.483,Philippines,8210,0.011938756911112462
531785,852,Alter do Chão,outline,city,-2.5167,-54.95,Brazil,7030,0.01072361625858193
935895,853,Altin Depe,outline,city,36.857917,60.432375,Turkmenistan,5431,0.008961662312412662
866763,854,Altinoluk,outline,city,39.58234,26.73935,Turkey,181,0.0005468132936387387
